city,date,aqi,quality_level,pm2_5,pm10,so2,co,no2,o3
shenzhen,2023-08-20,21,优,0,8,21,19,5,0.64
shenzhen,2023-08-21,18,优,0,6,17,15,5,0.6
shenzhen,2023-08-22,18,优,0,7,18,19,6,0.58
shenzhen,2023-08-23,22,优,0,8,22,17,6,0.58
shenzhen,2023-08-24,16,优,0,6,16,16,5,0.6
shenzhen,2023-08-25,22,优,0,9,22,21,5,0.63
shenzhen,2023-08-26,23,优,0,10,23,21,5,0.65
shenzhen,2023-08-27,18,优,0,7,18,14,5,0.6
shenzhen,2023-08-28,19,优,0,8,18,17,5,0.61
shenzhen,2023-08-29,24,优,0,12,23,22,5,0.68
shenzhen,2023-08-30,25,优,0,14,24,15,5,0.78
shenzhen,2023-08-31,22,优,0,10,21,13,5,0.73
shenzhen,2023-09-01,17,优,0,8,15,8,5,0.64
shenzhen,2023-09-02,22,优,0,5,11,6,5,0.6
shenzhen,2023-09-03,23,优,0,11,21,16,5,0.63
shenzhen,2023-09-04,40,优,0,23,40,24,6,0.73
shenzhen,2023-09-05,37,优,0,21,37,24,6,0.7
shenzhen,2023-09-06,35,优,0,20,35,27,6,0.7
shenzhen,2023-09-07,22,优,0,12,21,27,5,0.68
shenzhen,2023-09-08,17,优,0,5,11,16,5,0.6
shenzhen,2023-09-09,17,优,0,7,14,15,5,0.6
shenzhen,2023-09-10,16,优,0,5,12,15,5,0.53
shenzhen,2023-09-11,12,优,0,4,11,15,5,0.55
shenzhen,2023-09-12,12,优,0,4,12,15,5,0.51
shenzhen,2023-09-13,13,优,0,4,13,14,5,0.5
shenzhen,2023-09-14,12,优,0,5,12,18,5,0.55
shenzhen,2023-09-15,14,优,0,5,14,18,4,0.58
shenzhen,2023-09-16,15,优,0,5,14,16,5,0.59
shenzhen,2023-09-17,19,优,0,8,19,16,5,0.61
shenzhen,2023-09-18,19,优,0,8,18,18,5,0.6
shenzhen,2023-09-19,20,优,0,9,20,20,5,0.61
shenzhen,2023-09-20,20,优,0,9,20,22,5,0.57
shenzhen,2023-09-21,34,优,0,16,33,29,5,0.62
shenzhen,2023-09-22,34,优,0,19,34,27,5,0.67
shenzhen,2023-09-23,27,优,0,12,25,18,5,0.64
shenzhen,2023-09-24,21,优,0,7,20,13,5,0.59
shenzhen,2023-09-25,24,优,0,9,24,12,5,0.58
shenzhen,2023-09-26,23,优,0,9,21,13,6,0.6
shenzhen,2023-09-27,29,优,0,14,28,13,5,0.59
shenzhen,2023-09-28,26,优,0,13,26,13,5,0.59
shenzhen,2023-09-29,22,优,0,9,20,11,5,0.6
shenzhen,2023-09-30,28,优,0,16,28,15,5,0.63
shenzhen,2023-10-01,31,优,0,15,27,15,5,0.7
shenzhen,2023-10-02,31,优,0,12,27,8,5,0.71
shenzhen,2023-10-03,40,优,0,19,40,14,5,0.7
shenzhen,2023-10-04,47,优,0,27,48,19,6,0.81
shenzhen,2023-10-05,30,优,0,15,29,12,6,0.72
shenzhen,2023-10-06,31,优,0,13,30,12,6,0.64
shenzhen,2023-10-07,16,优,0,5,12,12,6,0.62
shenzhen,2023-10-08,11,优,0,2,8,12,5,0.66
shenzhen,2023-10-09,12,优,0,5,11,15,5,0.73
shenzhen,2023-10-10,16,优,21,7,16,15,5,0.71
shenzhen,2023-10-11,21,优,34,8,21,15,6,0.7
shenzhen,2023-10-12,26,优,60,13,26,16,6,0.72
shenzhen,2023-10-13,29,优,66,13,28,16,6,0.7
shenzhen,2023-10-14,40,优,124,21,39,20,6,0.72
shenzhen,2023-10-15,50,优,182,31,51,20,6,0.8
shenzhen,2023-10-16,48,优,155,31,48,18,7,0.78
shenzhen,2023-10-17,44,优,96,23,44,19,7,0.65
shenzhen,2023-10-18,48,优,152,27,48,23,6,0.72
shenzhen,2023-10-19,37,优,160,22,37,20,6,0.73
shenzhen,2023-10-20,32,优,200,18,32,20,5,0.76
shenzhen,2023-11-01,40,优,86,16,38,21,4,0.51
shenzhen,2023-11-02,37,优,61,15,37,21,4,0.53
shenzhen,2023-11-03,38,优,96,18,36,24,4,0.57
shenzhen,2023-11-04,32,优,56,15,29,17,4,0.57
shenzhen,2023-11-05,29,优,48,13,27,20,3,0.58
shenzhen,2023-11-06,42,优,187,20,43,27,4,0.63
shenzhen,2023-11-07,43,优,142,18,45,22,4,0.64
shenzhen,2023-11-08,42,优,118,18,42,13,4,0.66
shenzhen,2023-11-09,40,优,113,17,40,15,4,0.65
shenzhen,2023-11-10,35,优,167,16,35,17,3,0.61
shenzhen,2023-11-11,28,优,105,12,27,12,3,0.6
shenzhen,2023-11-12,21,优,60,7,20,14,3,0.7
shenzhen,2023-11-13,24,优,65,9,24,14,3,0.67
shenzhen,2023-11-14,37,优,119,19,37,21,3,0.75
shenzhen,2023-11-15,36,优,82,18,34,22,3,0.71
shenzhen,2023-11-16,39,优,101,19,41,29,4,0.75
shenzhen,2023-11-17,56,良,190,18,64,18,3,0.59
shenzhen,2023-11-18,65,良,236,25,80,27,3,0.54
shenzhen,2023-11-19,64,良,199,30,79,39,4,0.65
shenzhen,2023-11-20,65,良,168,32,79,44,4,0.74
shenzhen,2023-11-21,55,良,107,29,61,42,4,0.7
shenzhen,2023-11-22,50,优,98,23,52,41,4,0.67
shenzhen,2023-11-23,69,良,187,37,70,47,4,0.72
shenzhen,2023-11-24,59,良,204,37,67,35,5,0.73
shenzhen,2023-11-25,57,良,192,29,65,21,4,0.63
shenzhen,2023-11-26,52,良,107,25,56,29,4,0.59
shenzhen,2023-11-27,63,良,136,42,75,46,4,0.76
shenzhen,2023-11-28,55,良,131,34,60,26,5,0.67
shenzhen,2023-11-29,56,良,154,28,62,26,4,0.62
shenzhen,2023-11-30,59,良,255,35,67,35,5,0.7
shenzhen,2023-12-01,49,优,174,28,51,19,4,0.77
shenzhen,2023-12-02,52,良,147,31,56,27,4,0.79
shenzhen,2023-12-03,51,良,115,28,53,27,5,0.76
shenzhen,2023-12-04,57,良,135,36,65,36,5,0.8
shenzhen,2023-12-05,47,优,97,27,50,39,5,0.78
shenzhen,2023-12-06,45,优,93,25,47,38,4,0.75
shenzhen,2023-12-07,35,优,49,14,35,31,5,0.58
shenzhen,2023-12-08,53,良,95,24,57,43,5,0.67
shenzhen,2023-12-09,51,良,117,26,54,30,4,0.66
shenzhen,2023-12-10,37,优,95,17,35,20,4,0.61
shenzhen,2023-12-11,24,优,70,9,23,29,4,0.61
shenzhen,2023-12-12,48,优,164,24,50,35,4,0.72
shenzhen,2023-12-13,39,优,88,19,39,21,4,0.67
shenzhen,2023-12-14,38,优,112,20,38,23,4,0.63
shenzhen,2023-12-15,27,优,60,12,26,20,4,0.55
shenzhen,2023-12-16,25,优,66,7,25,15,4,0.69
shenzhen,2023-12-17,35,优,137,17,35,16,4,0.74
shenzhen,2023-12-18,49,优,187,29,55,34,4,0.73
shenzhen,2023-12-19,33,优,86,16,34,24,4,0.63
shenzhen,2023-12-20,31,优,89,15,31,16,4,0.57
shenzhen,2023-12-21,33,优,77,16,33,15,4,0.58
shenzhen,2023-12-22,54,良,155,29,59,20,5,0.53
shenzhen,2023-12-23,48,优,76,27,49,23,5,0.53
shenzhen,2023-12-24,44,优,61,26,44,24,5,0.55
shenzhen,2023-12-25,48,优,60,26,51,33,5,0.55
shenzhen,2023-12-26,63,良,102,38,76,57,5,0.62
shenzhen,2023-12-27,65,良,105,40,80,70,6,0.65
shenzhen,2023-12-28,66,良,78,44,82,64,6,0.65
shenzhen,2023-12-29,56,良,60,36,64,43,5,0.6
shenzhen,2023-12-30,58,良,73,36,66,50,5,0.6
shenzhen,2023-12-31,65,良,114,46,73,47,5,0.7
hangzhou,2022-01-01,86,良,207,62,111,60,7,0.9
hangzhou,2022-01-02,122,轻度污染,280,92,144,59,9,1.11
hangzhou,2022-01-03,158,中度污染,301,120,182,80,8,1.31
hangzhou,2022-01-04,151,中度污染,279,114,181,82,7,1.2
hangzhou,2022-01-05,80,良,190,59,96,55,6,0.88
hangzhou,2022-01-06,34,优,53,19,35,35,5,0.66
hangzhou,2022-01-07,67,良,153,46,78,50,8,0.71
hangzhou,2022-01-08,64,良,137,43,77,64,7,0.67
hangzhou,2022-01-09,77,良,157,56,81,56,5,0.79
hangzhou,2022-01-10,92,良,231,68,99,52,6,0.97
hangzhou,2022-01-11,84,良,236,61,81,35,6,0.92
hangzhou,2022-01-12,75,良,183,54,85,55,6,0.83
hangzhou,2022-01-13,120,轻度污染,286,90,129,47,5,1.0
hangzhou,2022-01-14,89,良,241,65,92,50,6,0.92
hangzhou,2022-01-15,96,良,205,71,97,52,5,1.0
hangzhou,2022-01-16,131,轻度污染,278,99,148,60,8,1.15
hangzhou,2022-01-17,87,良,234,64,99,40,6,0.85
hangzhou,2022-01-18,65,良,160,41,79,42,5,0.65
hangzhou,2022-01-19,86,良,198,63,108,48,6,0.82
hangzhou,2022-01-20,78,良,197,56,91,40,5,0.72
hangzhou,2022-01-21,35,优,62,17,35,27,5,0.48
hangzhou,2022-01-22,36,优,92,23,36,42,5,0.59
hangzhou,2022-01-23,21,优,28,11,16,38,5,0.78
hangzhou,2022-01-24,52,良,143,37,49,24,4,0.9
hangzhou,2022-01-25,123,轻度污染,249,93,123,35,5,1.25
hangzhou,2022-01-26,76,良,218,56,74,41,5,1.07
hangzhou,2022-01-27,27,优,65,17,21,22,5,0.87
hangzhou,2022-01-28,26,优,83,18,22,18,5,0.61
hangzhou,2022-01-29,29,优,97,18,22,17,5,0.62
hangzhou,2022-01-30,49,优,151,34,40,15,5,0.73
hangzhou,2022-01-31,74,良,209,54,65,15,5,0.78
hangzhou,2022-02-01,166,中度污染,322,125,153,17,6,0.99
hangzhou,2022-02-02,37,优,117,26,36,12,5,0.63
hangzhou,2022-02-03,28,优,79,19,22,13,5,0.59
hangzhou,2022-02-04,29,优,83,20,25,13,5,0.55
hangzhou,2022-02-05,65,良,280,48,60,15,5,0.73
hangzhou,2022-02-06,35,优,110,22,32,15,6,0.59
hangzhou,2022-02-07,20,优,19,11,15,20,5,0.53
hangzhou,2022-02-08,29,优,96,20,25,22,5,0.7
hangzhou,2022-02-09,35,优,112,24,31,28,5,0.63
hangzhou,2022-02-10,39,优,113,27,35,26,5,0.59
hangzhou,2022-02-11,40,优,106,28,39,31,5,0.65
hangzhou,2022-02-12,46,优,119,32,46,28,4,0.65
hangzhou,2022-02-13,73,良,218,53,86,37,5,0.81
hangzhou,2022-02-14,72,良,227,53,76,31,5,0.87
hangzhou,2022-02-15,90,良,282,67,98,37,5,0.82
hangzhou,2022-02-16,58,良,180,41,60,26,5,0.6
hangzhou,2022-02-17,34,优,121,23,32,29,5,0.58
hangzhou,2022-02-18,32,优,137,22,27,40,5,0.6
hangzhou,2022-02-19,43,优,206,30,37,22,5,0.58
hangzhou,2022-02-20,47,优,196,31,45,27,7,0.66
hangzhou,2022-02-21,55,良,246,35,61,45,6,0.63
hangzhou,2022-02-22,69,良,281,50,80,47,7,0.68
hangzhou,2022-02-23,66,良,262,47,65,39,5,0.62
hangzhou,2022-02-24,68,良,222,49,73,43,6,0.63
hangzhou,2022-02-25,62,良,166,43,70,52,6,0.64
hangzhou,2022-02-26,62,良,169,41,73,49,6,0.68
hangzhou,2022-02-27,100,良,310,74,132,50,7,0.83
hangzhou,2022-02-28,82,良,198,58,107,53,7,0.84
hangzhou,2022-03-01,88,良,248,65,107,39,6,0.86
hangzhou,2022-03-02,128,轻度污染,325,97,150,40,6,0.93
hangzhou,2022-03-03,92,良,250,67,125,56,6,0.89
hangzhou,2022-03-04,55,良,87,36,62,48,5,0.79
hangzhou,2022-03-05,71,良,194,35,91,43,7,0.7
hangzhou,2022-03-06,49,优,119,10,51,27,5,0.41
hangzhou,2022-03-07,36,优,61,19,36,29,5,0.5
hangzhou,2022-03-08,48,优,85,25,55,40,5,0.61
hangzhou,2022-03-09,69,良,176,39,88,56,6,0.66
hangzhou,2022-03-10,62,良,135,30,75,55,6,0.68
hangzhou,2022-03-11,64,良,158,34,78,52,6,0.69
hangzhou,2022-03-12,64,良,171,37,79,53,6,0.66
hangzhou,2022-03-13,53,良,116,28,59,37,5,0.63
hangzhou,2022-03-14,83,良,209,57,111,45,6,0.92
hangzhou,2022-03-15,71,良,188,41,90,39,6,0.85
hangzhou,2022-03-16,71,良,203,47,89,58,6,0.88
hangzhou,2022-03-17,35,优,148,17,36,38,4,0.65
hangzhou,2022-03-18,25,优,30,11,22,24,4,0.55
hangzhou,2022-03-19,64,良,241,44,71,40,4,0.76
hangzhou,2022-03-20,28,优,44,17,26,26,4,0.6
hangzhou,2022-03-21,21,优,58,4,7,22,4,0.59
hangzhou,2022-03-22,25,优,83,12,18,26,4,0.58
hangzhou,2022-03-23,44,优,177,28,44,33,4,0.64
hangzhou,2022-03-24,41,优,152,23,39,36,5,0.66
hangzhou,2022-03-25,24,优,41,11,23,32,4,0.65
hangzhou,2022-03-26,34,优,81,22,33,22,4,0.76
hangzhou,2022-03-27,63,良,241,42,75,40,6,0.79
hangzhou,2022-03-28,59,良,218,29,67,31,5,0.56
hangzhou,2022-03-29,57,良,211,31,64,40,6,0.59
hangzhou,2022-03-30,61,良,225,35,72,47,6,0.77
hangzhou,2022-03-31,54,良,267,36,60,30,5,0.71
hangzhou,2022-04-01,40,优,183,24,40,27,6,0.65
hangzhou,2022-04-02,65,良,305,46,77,43,6,0.65
hangzhou,2022-04-03,54,良,200,34,59,39,6,0.54
hangzhou,2022-04-04,54,良,145,31,59,36,7,0.51
hangzhou,2022-04-05,70,良,251,44,89,60,7,0.69
hangzhou,2022-04-06,66,良,235,40,82,52,6,0.72
hangzhou,2022-04-07,76,良,272,41,90,54,7,0.66
hangzhou,2022-04-08,80,良,241,43,95,53,7,0.67
hangzhou,2022-04-09,66,良,192,32,76,41,7,0.54
hangzhou,2022-04-10,64,良,172,34,78,41,6,0.59
hangzhou,2022-04-11,73,良,217,39,83,45,7,0.7
hangzhou,2022-04-12,72,良,250,45,90,50,7,0.71
hangzhou,2022-04-13,39,优,141,21,46,27,5,0.64
hangzhou,2022-04-14,32,优,79,16,30,19,5,0.57
hangzhou,2022-04-15,30,优,77,16,29,23,5,0.57
hangzhou,2022-04-16,62,良,305,42,72,31,6,0.62
hangzhou,2022-04-17,66,良,266,44,71,35,6,0.6
hangzhou,2022-04-18,64,良,222,44,77,45,7,0.69
hangzhou,2022-04-19,65,良,224,42,77,45,6,0.75
hangzhou,2022-04-20,72,良,242,46,91,43,8,0.75
hangzhou,2022-04-21,54,良,121,34,58,26,5,0.68
hangzhou,2022-04-22,55,良,197,31,61,40,6,0.76
hangzhou,2022-04-23,38,优,111,23,38,27,5,0.63
hangzhou,2022-04-24,42,优,142,25,42,24,5,0.58
hangzhou,2022-04-25,45,优,183,27,50,31,5,0.69
hangzhou,2022-04-26,30,优,70,15,29,23,5,0.7
hangzhou,2022-04-27,36,优,96,13,33,22,5,0.55
hangzhou,2022-04-28,80,良,318,26,110,29,6,0.55
hangzhou,2022-04-29,39,优,138,19,37,23,5,0.61
hangzhou,2022-04-30,51,良,244,30,55,30,5,0.64
hangzhou,2022-05-01,63,良,307,44,67,31,5,0.84
hangzhou,2022-05-02,52,良,230,32,52,35,5,0.74
hangzhou,2022-05-03,56,良,228,27,55,38,6,0.63
hangzhou,2022-05-04,62,良,243,29,58,37,7,0.6
hangzhou,2022-05-05,68,良,253,32,64,40,6,0.58
hangzhou,2022-05-06,64,良,228,29,58,35,6,0.61
hangzhou,2022-05-07,51,良,175,25,54,38,6,0.57
hangzhou,2022-05-08,43,优,155,22,45,18,5,0.47
hangzhou,2022-05-09,31,优,67,12,30,30,7,0.47
hangzhou,2022-05-10,55,良,261,33,61,42,7,0.58
hangzhou,2022-05-11,44,优,204,28,45,31,5,0.54
hangzhou,2022-05-12,29,优,122,19,29,31,5,0.55
hangzhou,2022-05-13,26,优,87,12,19,27,5,0.66
hangzhou,2022-05-14,40,优,204,20,34,30,6,0.64
hangzhou,2022-05-15,34,优,151,14,27,25,5,0.47
hangzhou,2022-05-16,40,优,174,17,37,24,6,0.52
hangzhou,2022-05-17,58,良,252,30,55,32,6,0.63
hangzhou,2022-05-18,56,良,222,32,59,37,7,0.62
hangzhou,2022-05-19,64,良,276,41,78,48,8,0.65
hangzhou,2022-05-20,49,优,175,33,54,37,5,0.67
hangzhou,2022-05-21,48,优,160,26,44,29,6,0.6
hangzhou,2022-05-22,55,良,223,30,52,34,7,0.6
hangzhou,2022-05-23,41,优,152,21,38,24,6,0.54
hangzhou,2022-05-24,40,优,159,22,39,22,6,0.55
hangzhou,2022-05-25,62,良,267,33,53,25,6,0.61
hangzhou,2022-05-26,60,良,315,35,54,32,6,0.64
hangzhou,2022-05-27,69,良,307,35,57,31,6,0.68
hangzhou,2022-05-28,38,优,156,20,35,26,6,0.61
hangzhou,2022-05-29,21,优,33,11,21,29,5,0.8
hangzhou,2022-05-30,35,优,148,22,37,25,5,0.83
hangzhou,2022-05-31,46,优,194,20,37,21,6,0.63
hangzhou,2022-06-01,26,优,64,13,24,22,5,0.75
hangzhou,2022-06-02,41,优,177,23,39,20,5,0.73
hangzhou,2022-06-03,41,优,197,24,42,24,5,0.7
hangzhou,2022-06-04,29,优,142,15,28,21,5,0.71
hangzhou,2022-06-05,25,优,64,13,24,22,5,0.75
hangzhou,2022-06-06,45,优,204,21,38,20,5,0.69
hangzhou,2022-06-07,65,良,286,27,51,22,5,0.7
hangzhou,2022-06-08,72,良,300,33,58,25,6,0.63
hangzhou,2022-06-09,67,良,276,38,66,29,6,0.72
hangzhou,2022-06-10,30,优,122,11,24,20,5,0.49
hangzhou,2022-06-11,29,优,104,13,24,19,5,0.46
hangzhou,2022-06-12,35,优,182,20,35,29,5,0.58
hangzhou,2022-06-13,24,优,67,13,22,25,5,0.61
hangzhou,2022-06-14,45,优,232,21,40,27,5,0.7
hangzhou,2022-06-15,65,良,280,33,55,28,5,0.74
hangzhou,2022-06-16,58,良,257,36,62,31,6,0.76
hangzhou,2022-06-17,67,良,282,36,64,28,6,0.74
hangzhou,2022-06-18,65,良,272,31,54,26,6,0.69
hangzhou,2022-06-19,19,优,44,7,18,16,5,0.6
hangzhou,2022-06-20,22,优,70,8,18,17,5,0.65
hangzhou,2022-06-21,25,优,88,11,24,19,5,0.65
hangzhou,2022-06-22,25,优,93,11,24,15,6,0.61
hangzhou,2022-06-23,22,优,60,9,22,13,6,0.51
hangzhou,2022-06-24,30,优,157,11,30,21,6,0.55
hangzhou,2022-06-25,31,优,146,15,31,24,6,0.7
hangzhou,2022-06-26,43,优,255,23,41,20,6,0.67
hangzhou,2022-06-27,33,优,221,16,31,15,6,0.55
hangzhou,2022-06-28,34,优,223,16,32,18,6,0.55
hangzhou,2022-06-29,35,优,177,18,34,18,6,0.55
hangzhou,2022-06-30,19,优,34,7,17,14,5,0.5
hangzhou,2022-07-01,21,优,51,7,18,15,6,0.5
hangzhou,2022-07-02,25,优,115,9,23,12,6,0.48
hangzhou,2022-07-03,39,优,263,15,34,18,7,0.53
hangzhou,2022-07-04,49,优,302,23,44,20,6,0.58
hangzhou,2022-07-05,40,优,262,19,38,24,6,0.61
hangzhou,2022-07-06,26,优,132,9,22,14,6,0.55
hangzhou,2022-07-07,26,优,91,10,20,14,5,0.52
hangzhou,2022-07-08,27,优,100,10,23,20,5,0.53
hangzhou,2022-07-09,29,优,112,11,26,20,5,0.55
hangzhou,2022-07-10,30,优,126,14,26,18,6,0.58
hangzhou,2022-07-11,41,优,240,21,40,19,6,0.58
hangzhou,2022-07-12,46,优,289,25,43,20,6,0.63
hangzhou,2022-07-13,39,优,225,23,38,18,6,0.61
hangzhou,2022-07-14,39,优,193,20,36,21,6,0.59
hangzhou,2022-07-15,43,优,215,25,42,20,6,0.65
hangzhou,2022-07-16,52,良,293,33,54,20,6,0.71
hangzhou,2022-07-17,45,优,290,26,47,20,6,0.68
hangzhou,2022-07-18,25,优,87,12,24,14,5,0.65
hangzhou,2022-07-19,29,优,147,17,26,20,5,0.75
hangzhou,2022-07-20,23,优,78,12,22,14,5,0.6
hangzhou,2022-07-21,24,优,72,12,23,16,5,0.53
hangzhou,2022-07-22,35,优,202,18,33,24,5,0.63
hangzhou,2022-07-23,37,优,224,20,37,19,5,0.6
hangzhou,2022-07-24,42,优,206,19,35,16,6,0.71
hangzhou,2022-07-25,50,优,265,22,39,18,5,0.68
hangzhou,2022-07-26,30,优,74,14,28,19,5,0.63
hangzhou,2022-07-27,60,良,324,24,44,23,6,0.65
hangzhou,2022-07-28,52,良,301,21,36,19,5,0.6
hangzhou,2022-07-29,42,优,229,19,37,21,6,0.55
hangzhou,2022-07-30,29,优,91,12,27,15,6,0.47
hangzhou,2022-07-31,36,优,149,20,34,18,6,0.58
hangzhou,2022-08-01,42,优,186,24,40,19,6,0.72
hangzhou,2022-08-02,65,良,331,31,50,18,6,0.68
hangzhou,2022-08-03,38,优,146,20,33,15,6,0.6
hangzhou,2022-08-04,29,优,112,10,22,13,5,0.55
hangzhou,2022-08-05,35,优,187,15,28,19,6,0.56
hangzhou,2022-08-06,38,优,228,20,36,20,6,0.62
hangzhou,2022-08-07,31,优,159,10,23,16,6,0.55
hangzhou,2022-08-08,29,优,151,9,22,15,6,0.48
hangzhou,2022-08-09,33,优,215,13,27,16,6,0.5
hangzhou,2022-08-10,43,优,290,16,32,18,6,0.55
hangzhou,2022-08-11,49,优,275,21,39,21,6,0.65
hangzhou,2022-08-12,48,优,255,24,45,24,6,0.67
hangzhou,2022-08-13,57,良,312,28,48,24,6,0.68
hangzhou,2022-08-14,65,良,320,30,52,24,6,0.71
hangzhou,2022-08-15,44,优,277,23,41,21,6,0.66
hangzhou,2022-08-16,40,优,216,21,38,19,7,0.65
hangzhou,2022-08-17,51,良,296,18,34,19,6,0.65
hangzhou,2022-08-18,53,良,297,21,39,21,6,0.65
hangzhou,2022-08-19,42,优,247,20,36,22,6,0.61
hangzhou,2022-08-20,39,优,217,21,37,20,6,0.64
hangzhou,2022-08-21,54,良,303,26,44,19,6,0.73
hangzhou,2022-08-22,45,优,294,22,39,19,6,0.69
hangzhou,2022-08-23,59,良,329,23,47,21,6,0.72
hangzhou,2022-08-24,43,优,267,23,45,14,5,0.7
hangzhou,2022-08-25,46,优,277,19,40,16,6,0.61
hangzhou,2022-08-26,29,优,159,15,26,18,5,0.62
hangzhou,2022-08-27,27,优,145,14,26,22,5,0.63
hangzhou,2022-08-28,34,优,240,17,34,20,6,0.61
hangzhou,2022-08-29,55,良,329,26,50,23,6,0.73
hangzhou,2022-08-30,51,良,305,32,54,23,6,0.8
hangzhou,2022-08-31,27,优,112,13,24,17,5,0.7
hangzhou,2022-09-01,43,优,257,20,33,19,6,0.7
hangzhou,2022-09-02,32,优,113,17,32,21,6,0.64
hangzhou,2022-09-03,21,优,27,11,21,20,5,0.62
hangzhou,2022-09-04,15,优,6,8,14,15,5,0.59
hangzhou,2022-09-05,26,优,59,9,17,15,5,0.5
hangzhou,2022-09-06,63,良,271,31,54,30,6,0.69
hangzhou,2022-09-07,82,良,327,45,76,36,6,0.78
hangzhou,2022-09-08,98,良,336,69,107,29,6,1.0
hangzhou,2022-09-09,51,良,180,17,35,23,7,0.51
hangzhou,2022-09-10,45,优,143,17,34,20,6,0.5
hangzhou,2022-09-11,44,优,126,22,39,20,6,0.5
hangzhou,2022-09-12,52,良,182,26,47,24,6,0.64
hangzhou,2022-09-13,23,优,46,13,23,21,5,0.57
hangzhou,2022-09-14,15,优,7,8,12,12,5,0.56
hangzhou,2022-09-15,16,优,13,6,10,13,5,0.53
hangzhou,2022-09-16,30,优,82,14,28,24,6,0.57
hangzhou,2022-09-17,50,优,172,24,45,28,6,0.64
hangzhou,2022-09-18,47,优,166,26,44,21,6,0.71
hangzhou,2022-09-19,44,优,165,20,40,19,7,0.61
hangzhou,2022-09-20,42,优,193,13,42,20,7,0.52
hangzhou,2022-09-21,45,优,185,16,46,23,6,0.47
hangzhou,2022-09-22,53,良,238,27,57,29,6,0.54
hangzhou,2022-09-23,68,良,307,32,64,32,8,0.68
hangzhou,2022-09-24,40,优,132,11,39,21,6,0.43
hangzhou,2022-09-25,45,优,144,18,41,27,6,0.5
hangzhou,2022-09-26,49,优,161,23,48,28,7,0.55
hangzhou,2022-09-27,44,优,140,19,39,24,6,0.53
hangzhou,2022-09-28,42,优,147,21,43,40,6,0.55
hangzhou,2022-09-29,38,优,117,22,38,38,5,0.65
hangzhou,2022-09-30,58,良,214,28,49,32,6,0.69
hangzhou,2022-10-01,57,良,255,29,50,24,6,0.66
hangzhou,2022-10-02,43,优,218,22,40,24,6,0.57
hangzhou,2022-10-03,46,优,265,26,45,25,6,0.59
hangzhou,2022-10-04,37,优,257,21,40,21,5,0.69
hangzhou,2022-10-05,29,优,198,9,29,20,6,0.53
hangzhou,2022-10-06,18,优,61,9,17,22,5,0.49
hangzhou,2022-10-07,20,优,70,9,13,22,5,0.59
hangzhou,2022-10-08,26,优,83,16,26,35,5,0.62
hangzhou,2022-10-09,24,优,85,12,19,21,5,0.58
hangzhou,2022-10-10,30,优,126,7,30,20,7,0.43
hangzhou,2022-10-11,45,优,207,21,47,38,7,0.56
hangzhou,2022-10-12,44,优,147,21,44,39,6,0.55
hangzhou,2022-10-13,41,优,92,19,41,37,6,0.53
hangzhou,2022-10-14,45,优,98,22,45,34,6,0.57
hangzhou,2022-10-15,48,优,103,24,49,31,7,0.63
hangzhou,2022-10-16,54,良,183,32,56,33,7,0.73
hangzhou,2022-10-17,46,优,165,26,50,22,7,0.65
hangzhou,2022-10-18,34,优,63,9,34,30,7,0.53
hangzhou,2022-10-19,43,优,110,19,42,36,7,0.55
hangzhou,2022-10-20,45,优,100,23,45,34,6,0.54
hangzhou,2022-10-21,49,优,109,27,51,36,7,0.59
hangzhou,2022-10-22,70,良,217,42,73,36,7,0.7
hangzhou,2022-10-23,65,良,194,45,75,28,7,0.85
hangzhou,2022-10-24,38,优,65,14,39,32,7,0.58
hangzhou,2022-10-25,38,优,80,15,38,28,7,0.53
hangzhou,2022-10-26,48,优,165,23,52,39,7,0.6
hangzhou,2022-10-27,34,优,132,18,36,39,6,0.6
hangzhou,2022-10-28,32,优,116,15,32,33,6,0.6
hangzhou,2022-10-29,41,优,150,19,42,32,6,0.6
hangzhou,2022-10-30,47,优,170,24,49,36,7,0.6
hangzhou,2022-10-31,35,优,88,14,35,37,7,0.56
hangzhou,2022-11-01,42,优,157,18,42,36,7,0.61
hangzhou,2022-11-02,60,良,241,38,70,33,7,0.69
hangzhou,2022-11-03,56,良,221,31,62,35,7,0.64
hangzhou,2022-11-04,34,优,97,14,34,29,6,0.51
hangzhou,2022-11-05,45,优,134,20,46,31,6,0.54
hangzhou,2022-11-06,56,良,156,33,62,43,7,0.62
hangzhou,2022-11-07,58,良,172,37,65,46,7,0.72
hangzhou,2022-11-08,58,良,165,37,68,47,7,0.68
hangzhou,2022-11-09,53,良,143,29,57,51,6,0.66
hangzhou,2022-11-10,60,良,160,39,71,45,7,0.73
hangzhou,2022-11-11,52,良,160,32,57,36,6,0.58
hangzhou,2022-11-12,49,优,231,29,51,32,6,0.65
hangzhou,2022-11-13,29,优,101,16,29,26,6,0.71
hangzhou,2022-11-14,55,良,218,31,61,34,6,0.63
hangzhou,2022-11-15,44,优,120,27,45,35,6,0.77
hangzhou,2022-11-16,67,良,222,45,77,48,7,0.94
hangzhou,2022-11-17,26,优,36,17,26,38,6,0.73
hangzhou,2022-11-18,26,优,31,16,26,41,6,0.73
hangzhou,2022-11-19,31,优,47,19,31,42,6,0.76
hangzhou,2022-11-20,35,优,82,22,34,32,6,0.72
hangzhou,2022-11-21,52,良,163,34,57,41,6,0.76
hangzhou,2022-11-22,49,优,216,34,53,36,6,0.83
